Cost (Dollars),Quantity (g),Product Key,Date Key,Location Key
5.24,200.0,8,40,153
5.22,200.0,8,40,154
5.52,200.0,8,41,144
5.56,200.0,8,41,145
5.71,200.0,8,41,146
5.78,200.0,8,41,147
5.85,200.0,8,41,148
5.73,200.0,8,41,149
5.53,200.0,8,41,150
5.13,200.0,8,41,151
5.16,200.0,8,41,152
5.33,200.0,8,41,153
5.29,200.0,8,41,154
5.57,200.0,8,42,144
5.66,200.0,8,42,145
5.84,200.0,8,42,146
5.89,200.0,8,42,147
5.86,200.0,8,42,148
5.78,200.0,8,42,149
5.59,200.0,8,42,150
5.29,200.0,8,42,151
5.33,200.0,8,42,152
5.34,200.0,8,42,153
5.32,200.0,8,42,154
5.63,200.0,8,43,155
5.75,200.0,8,43,156
6.12,200.0,8,43,157
6.08,200.0,8,43,158
6.08,200.0,8,43,159
5.75,200.0,8,43,160
5.7,200.0,8,43,161
5.31,200.0,8,43,162
5.27,200.0,8,43,163
5.35,200.0,8,43,164
5.38,200.0,8,43,165
5.12,200.0,8,44,155
5.95,200.0,8,44,156
6.12,200.0,8,44,157
6.17,200.0,8,44,158
6.1,200.0,8,44,159
5.48,200.0,8,44,160
4.73,200.0,8,44,161
5.23,200.0,8,44,162
5.33,200.0,8,44,163
5.44,200.0,8,44,164
5.38,200.0,8,44,165
4.88,200.0,8,45,155
6.0,200.0,8,45,156
5.82,200.0,8,45,157
5.86,200.0,8,45,158
5.98,200.0,8,45,159
5.61,200.0,8,45,160
4.32,200.0,8,45,161
5.15,200.0,8,45,162
5.24,200.0,8,45,163
5.45,200.0,8,45,164
5.4,200.0,8,45,165
4.98,200.0,8,46,166
5.7,200.0,8,46,167
5.36,200.0,8,46,168
5.39,200.0,8,46,169
5.46,200.0,8,46,170
5.52,200.0,8,46,171
4.9,200.0,8,46,172
4.59,200.0,8,46,173
4.1,200.0,8,46,174
5.27,200.0,8,46,175
4.38,200.0,8,46,176
4.51,200.0,8,47,166
5.1,200.0,8,47,167
5.16,200.0,8,47,168
5.12,200.0,8,47,169
5.16,200.0,8,47,170
5.26,200.0,8,47,171
3.96,200.0,8,47,172
4.95,200.0,8,47,173
4.73,200.0,8,47,174
5.2,200.0,8,47,175
4.77,200.0,8,47,176
4.83,200.0,8,48,166
4.74,200.0,8,48,167
4.62,200.0,8,48,168
4.79,200.0,8,48,169
4.81,200.0,8,48,170
5.41,200.0,8,48,171
4.65,200.0,8,48,172
4.78,200.0,8,48,173
4.52,200.0,8,48,174
5.01,200.0,8,48,175
4.61,200.0,8,48,176
5.08,200.0,8,49,177
4.4,200.0,8,49,178
5.15,200.0,8,49,179
5.02,200.0,8,49,180
5.11,200.0,8,49,181
5.51,200.0,8,49,182
4.92,200.0,8,49,183
5.08,200.0,8,49,184
4.7,200.0,8,49,185
5.21,200.0,8,49,186
4.98,200.0,8,49,187
5.15,200.0,8,50,177
4.88,200.0,8,50,178
5.36,200.0,8,50,179
5.31,200.0,8,50,180
5.3,200.0,8,50,181
5.5,200.0,8,50,182
5.0,200.0,8,50,183
5.11,200.0,8,50,184
4.92,200.0,8,50,185
5.4,200.0,8,50,186
4.89,200.0,8,50,187
5.12,200.0,8,51,177
5.23,200.0,8,51,178
5.63,200.0,8,51,179
5.56,200.0,8,51,180
5.46,200.0,8,51,181
5.7,200.0,8,51,182
4.83,200.0,8,51,183
4.93,200.0,8,51,184
4.74,200.0,8,51,185
5.38,200.0,8,51,186
5.01,200.0,8,51,187
4.93,200.0,8,52,188
5.45,200.0,8,52,189
5.68,200.0,8,52,190
5.76,200.0,8,52,191
5.68,200.0,8,52,192
5.74,200.0,8,52,193
4.47,200.0,8,52,194
4.82,200.0,8,52,195
4.86,200.0,8,52,196
5.37,200.0,8,52,197
5.05,200.0,8,52,198
5.24,200.0,8,53,188
5.5,200.0,8,53,189
6.01,200.0,8,53,190
5.98,200.0,8,53,191
6.08,200.0,8,53,192
5.67,200.0,8,53,193
4.95,200.0,8,53,194
5.07,200.0,8,53,195
5.21,200.0,8,53,196
5.47,200.0,8,53,197
5.19,200.0,8,53,198
5.41,200.0,8,54,188
5.68,200.0,8,54,189
5.78,200.0,8,54,190
5.88,200.0,8,54,191
5.92,200.0,8,54,192
5.65,200.0,8,54,193
5.29,200.0,8,54,194
5.07,200.0,8,54,195
5.16,200.0,8,54,196
5.48,200.0,8,54,197
5.34,200.0,8,54,198
5.39,200.0,8,55,199
5.77,200.0,8,55,200
5.8,200.0,8,55,201
5.82,200.0,8,55,202
5.83,200.0,8,55,203
5.61,200.0,8,55,204
5.25,200.0,8,55,205
5.28,200.0,8,55,206
5.2,200.0,8,55,196
5.38,200.0,8,55,207
5.35,200.0,8,55,208
5.44,200.0,8,56,199
5.81,200.0,8,56,200
5.98,200.0,8,56,201
5.93,200.0,8,56,202
5.83,200.0,8,56,203
5.57,200.0,8,56,204
5.32,200.0,8,56,205
5.35,200.0,8,56,206
5.31,200.0,8,56,196
5.49,200.0,8,56,207
5.35,200.0,8,56,208
5.39,200.0,8,57,199
5.6,200.0,8,57,200
5.73,200.0,8,57,201
5.82,200.0,8,57,202
5.74,200.0,8,57,203
5.47,200.0,8,57,204
5.3,200.0,8,57,205
5.21,200.0,8,57,206
5.17,200.0,8,57,196
5.44,200.0,8,57,207
5.38,200.0,8,57,208
4.88,200.0,8,58,209
5.38,200.0,8,58,210
5.3,200.0,8,58,211
5.4,200.0,8,58,212
5.3,200.0,8,58,213
5.45,200.0,8,58,214
4.5,200.0,8,58,215
4.81,200.0,8,58,216
4.79,200.0,8,58,217
5.25,200.0,8,58,218
4.94,200.0,8,58,219
4.87,200.0,8,59,209
5.27,200.0,8,59,210
5.29,200.0,8,59,211
5.41,200.0,8,59,212
5.28,200.0,8,59,213
5.35,200.0,8,59,214
4.53,200.0,8,59,215
4.7,200.0,8,59,216
4.74,200.0,8,59,217
5.16,200.0,8,59,218
4.89,200.0,8,59,219
5.05,200.0,8,60,209
5.39,200.0,8,60,210
5.61,200.0,8,60,211
5.68,200.0,8,60,212
5.56,200.0,8,60,213
5.43,200.0,8,60,214
4.88,200.0,8,60,215
4.69,200.0,8,60,216
4.67,200.0,8,60,217
5.09,200.0,8,60,218
4.94,200.0,8,60,219
5.19,200.0,8,61,220
5.62,200.0,8,61,221
5.69,200.0,8,61,222
5.7,200.0,8,61,223
5.63,200.0,8,61,224
5.51,200.0,8,61,225
5.03,200.0,8,61,226
4.73,200.0,8,61,227
4.84,200.0,8,61,228
5.29,200.0,8,61,229
5.15,200.0,8,61,230
5.17,200.0,8,62,220
5.4,200.0,8,62,221
5.55,200.0,8,62,222
5.72,200.0,8,62,223
5.61,200.0,8,62,224
5.19,200.0,8,62,225
5.1,200.0,8,62,226
4.83,200.0,8,62,227
4.81,200.0,8,62,228
5.32,200.0,8,62,229
5.17,200.0,8,62,230
5.3,200.0,8,63,220
5.4,200.0,8,63,221
5.65,200.0,8,63,222
5.55,200.0,8,63,223
5.59,200.0,8,63,224
5.54,200.0,8,63,225
5.25,200.0,8,63,226
4.78,200.0,8,63,227
4.79,200.0,8,63,228
5.25,200.0,8,63,229
5.22,200.0,8,63,230
5.32,200.0,8,64,231
5.23,200.0,8,64,232
5.71,200.0,8,64,233
5.64,200.0,8,64,234
5.62,200.0,8,64,235
5.63,200.0,8,64,236
5.33,200.0,8,64,237
4.82,200.0,8,64,238
4.86,200.0,8,64,239
5.13,200.0,8,64,240
5.14,200.0,8,64,241
5.43,200.0,8,65,231
5.23,200.0,8,65,232
5.65,200.0,8,65,233
5.72,200.0,8,65,234
5.69,200.0,8,65,235
5.59,200.0,8,65,236
5.47,200.0,8,65,237
4.93,200.0,8,65,238
4.9,200.0,8,65,239
5.35,200.0,8,65,240
5.27,200.0,8,65,241
5.45,200.0,8,66,231
5.76,200.0,8,66,232
5.81,200.0,8,66,233
5.84,200.0,8,66,234
5.81,200.0,8,66,235
5.56,200.0,8,66,236
5.49,200.0,8,66,237
5.05,200.0,8,66,238
4.95,200.0,8,66,239
5.29,200.0,8,66,240
5.25,200.0,8,66,241
5.26,200.0,8,67,242
5.43,200.0,8,67,243
5.62,200.0,8,67,244
5.61,200.0,8,67,245
5.54,200.0,8,67,246
5.46,200.0,8,67,247
5.18,200.0,8,67,248
5.02,200.0,8,67,249
4.87,200.0,8,67,250
5.29,200.0,8,67,251
5.16,200.0,8,67,252
5.32,200.0,8,68,242
5.64,200.0,8,68,243
5.81,200.0,8,68,244
5.77,200.0,8,68,245
5.62,200.0,8,68,246
5.5,200.0,8,68,247
5.27,200.0,8,68,248
5.0,200.0,8,68,249
4.86,200.0,8,68,250
5.24,200.0,8,68,251
5.19,200.0,8,68,252
5.39,200.0,8,69,242
5.84,200.0,8,69,243
6.0,200.0,8,69,244
5.99,200.0,8,69,245
5.82,200.0,8,69,246
5.49,200.0,8,69,247
5.39,200.0,8,69,248
5.05,200.0,8,69,249
5.04,200.0,8,69,250
5.31,200.0,8,69,251
5.2,200.0,8,69,252
5.28,200.0,8,70,253
5.63,200.0,8,70,254
5.73,200.0,8,70,255
5.72,200.0,8,70,256
5.74,200.0,8,70,257
5.33,200.0,8,70,258
5.42,200.0,8,70,259
4.78,200.0,8,70,260
4.83,200.0,8,70,261
5.04,200.0,8,70,262
5.04,200.0,8,70,263
4.93,200.0,8,71,253
5.49,200.0,8,71,254
5.61,200.0,8,71,255
5.63,200.0,8,71,256
5.53,200.0,8,71,257
5.51,200.0,8,71,258
4.75,200.0,8,71,259
4.61,200.0,8,71,260
4.57,200.0,8,71,261
4.88,200.0,8,71,262
4.74,200.0,8,71,263
4.98,200.0,8,72,253
5.36,200.0,8,72,254
5.55,200.0,8,72,255
5.49,200.0,8,72,256
5.53,200.0,8,72,257
5.39,200.0,8,72,258
4.89,200.0,8,72,259
4.62,200.0,8,72,260
4.62,200.0,8,72,261
4.85,200.0,8,72,262
4.81,200.0,8,72,263
5.12,200.0,8,73,264
5.79,200.0,8,73,265
5.8,200.0,8,73,266
5.62,200.0,8,73,267
5.65,200.0,8,73,268
5.5,200.0,8,73,269
4.97,200.0,8,73,270
4.77,200.0,8,73,271
4.95,200.0,8,73,272
5.03,200.0,8,73,273
5.0,200.0,8,73,274
5.11,200.0,8,74,264
5.6,200.0,8,74,265
5.78,200.0,8,74,266
5.84,200.0,8,74,267
5.82,200.0,8,74,268
5.47,200.0,8,74,269
4.93,200.0,8,74,270
4.72,200.0,8,74,271
4.86,200.0,8,74,272
5.07,200.0,8,74,273
5.05,200.0,8,74,274
4.61,200.0,8,75,264
5.38,200.0,8,75,265
5.72,200.0,8,75,266
5.6,200.0,8,75,267
5.57,200.0,8,75,268
5.41,200.0,8,75,269
4.22,200.0,8,75,270
4.28,200.0,8,75,271
4.36,200.0,8,75,272
4.74,200.0,8,75,273
4.62,200.0,8,75,274
4.97,200.0,8,76,275
5.31,200.0,8,76,276
5.7,200.0,8,76,277
5.7,200.0,8,76,278
5.51,200.0,8,76,279
5.39,200.0,8,76,280
4.79,200.0,8,76,281
4.52,200.0,8,76,282
4.55,200.0,8,76,283
4.93,200.0,8,76,284
4.91,200.0,8,76,285
4.97,200.0,8,77,275
5.4,200.0,8,77,276
5.63,200.0,8,77,277
5.58,200.0,8,77,278
5.54,200.0,8,77,279
5.46,200.0,8,77,280
4.7,200.0,8,77,281
4.67,200.0,8,77,282
4.73,200.0,8,77,283
5.01,200.0,8,77,284
4.99,200.0,8,77,285
4.85,200.0,8,78,275
5.7,200.0,8,78,276
5.49,200.0,8,78,277
5.51,200.0,8,78,278
5.45,200.0,8,78,279
5.46,200.0,8,78,280
4.56,200.0,8,78,281
4.51,200.0,8,78,282
4.59,200.0,8,78,283
4.85,200.0,8,78,284
4.77,200.0,8,78,285
4.99,200.0,8,79,286
5.75,200.0,8,79,287
5.66,200.0,8,79,288
5.64,200.0,8,79,289
5.54,200.0,8,79,290
5.45,200.0,8,79,291
4.8,200.0,8,79,292
4.65,200.0,8,79,293
4.59,200.0,8,79,294
4.9,200.0,8,79,295
4.9,200.0,8,79,296
4.99,200.0,8,80,286
5.24,200.0,8,80,287
5.41,200.0,8,80,288
5.45,200.0,8,80,289
5.48,200.0,8,80,290
5.56,200.0,8,80,291
4.8,200.0,8,80,292
4.65,200.0,8,80,293
4.53,200.0,8,80,294
4.84,200.0,8,80,295
4.87,200.0,8,80,296
4.58,200.0,8,81,286
4.92,200.0,8,81,287
5.21,200.0,8,81,288
4.94,200.0,8,81,289
4.83,200.0,8,81,290
5.52,200.0,8,81,291
4.15,200.0,8,81,292
4.35,200.0,8,81,293
4.4,200.0,8,81,294
4.7,200.0,8,81,295
4.66,200.0,8,81,296
4.74,200.0,8,82,297
4.86,200.0,8,82,298
5.14,200.0,8,82,299
4.96,200.0,8,82,300
4.96,200.0,8,82,301
5.29,200.0,8,82,302
4.42,200.0,8,82,303
4.65,200.0,8,82,304
4.57,200.0,8,82,305
4.85,200.0,8,82,306
4.8,200.0,8,82,307
4.58,200.0,8,83,297
4.11,200.0,8,83,298
4.21,200.0,8,83,299
4.37,200.0,8,83,300
4.37,200.0,8,83,301
5.18,200.0,8,83,302
4.34,200.0,8,83,303
4.52,200.0,8,83,304
4.47,200.0,8,83,305
4.69,200.0,8,83,306
4.72,200.0,8,83,307
4.6,200.0,8,84,297
4.32,200.0,8,84,298
4.6,200.0,8,84,299
4.62,200.0,8,84,300
4.66,200.0,8,84,301
5.15,200.0,8,84,302
4.34,200.0,8,84,303
4.52,200.0,8,84,304
4.52,200.0,8,84,305
4.73,200.0,8,84,306
4.69,200.0,8,84,307
3.49,450.0,9,1,1
3.76,450.0,9,1,2
3.67,450.0,9,1,3
3.77,450.0,9,1,4
3.81,450.0,9,1,5
3.8,450.0,9,1,6
3.35,450.0,9,1,7
3.31,450.0,9,1,8
3.36,450.0,9,1,9
3.39,450.0,9,1,10
3.44,450.0,9,1,11
3.53,450.0,9,2,1
3.42,450.0,9,2,2
3.46,450.0,9,2,3
3.44,450.0,9,2,4
3.57,450.0,9,2,5
3.69,450.0,9,2,6
3.47,450.0,9,2,7
3.46,450.0,9,2,8
3.51,450.0,9,2,9
3.48,450.0,9,2,10
3.52,450.0,9,2,11
3.52,450.0,9,3,1
3.93,450.0,9,3,2
3.73,450.0,9,3,3
3.75,450.0,9,3,4
3.81,450.0,9,3,5
3.68,450.0,9,3,6
3.54,450.0,9,3,7
3.25,450.0,9,3,8
3.34,450.0,9,3,9
3.37,450.0,9,3,10
3.36,450.0,9,3,11
3.44,450.0,9,4,12
3.85,450.0,9,4,13
3.67,450.0,9,4,14
3.74,450.0,9,4,15
3.77,450.0,9,4,16
3.56,450.0,9,4,17
3.35,450.0,9,4,18
3.27,450.0,9,4,19
3.41,450.0,9,4,20
3.39,450.0,9,4,21
3.45,450.0,9,4,22
3.37,450.0,9,5,12
3.71,450.0,9,5,13
3.54,450.0,9,5,14
3.56,450.0,9,5,15
3.6,450.0,9,5,16
3.5,450.0,9,5,17
3.33,450.0,9,5,18
3.26,450.0,9,5,19
3.3,450.0,9,5,20
3.29,450.0,9,5,21
3.33,450.0,9,5,22
3.33,450.0,9,6,12
3.74,450.0,9,6,13
3.61,450.0,9,6,14
3.54,450.0,9,6,15
3.61,450.0,9,6,16
3.39,450.0,9,6,17
3.33,450.0,9,6,18
3.17,450.0,9,6,19
3.19,450.0,9,6,20
3.23,450.0,9,6,21
3.3,450.0,9,6,22
3.41,450.0,9,7,23
3.87,450.0,9,7,24
3.72,450.0,9,7,25
3.66,450.0,9,7,26
3.76,450.0,9,7,27
3.44,450.0,9,7,28
3.39,450.0,9,7,29
3.34,450.0,9,7,30
3.27,450.0,9,7,31
3.32,450.0,9,7,32
3.39,450.0,9,7,33
3.34,450.0,9,8,23
3.52,450.0,9,8,24
3.53,450.0,9,8,25
3.52,450.0,9,8,26
3.62,450.0,9,8,27
3.48,450.0,9,8,28
3.21,450.0,9,8,29
3.41,450.0,9,8,30
3.35,450.0,9,8,31
3.35,450.0,9,8,32
3.39,450.0,9,8,33
3.51,450.0,9,9,23
3.98,450.0,9,9,24
3.81,450.0,9,9,25
3.8,450.0,9,9,26
3.78,450.0,9,9,27
3.47,450.0,9,9,28
3.51,450.0,9,9,29
3.32,450.0,9,9,30
3.4,450.0,9,9,31
3.46,450.0,9,9,32
3.55,450.0,9,9,33
3.58,450.0,9,10,34
4.08,450.0,9,10,35
3.83,450.0,9,10,36
3.94,450.0,9,10,37
3.89,450.0,9,10,38
3.53,450.0,9,10,39
3.59,450.0,9,10,40
3.54,450.0,9,10,41
3.51,450.0,9,10,42
3.49,450.0,9,10,43
3.62,450.0,9,10,44
3.24,450.0,9,11,34
3.29,450.0,9,11,35
3.29,450.0,9,11,36
3.23,450.0,9,11,37
3.29,450.0,9,11,38
3.42,450.0,9,11,39
3.11,450.0,9,11,40
3.31,450.0,9,11,41
3.19,450.0,9,11,42
3.26,450.0,9,11,43
3.33,450.0,9,11,44
3.32,450.0,9,12,34
3.44,450.0,9,12,35
3.45,450.0,9,12,36
3.35,450.0,9,12,37
3.43,450.0,9,12,38
3.39,450.0,9,12,39
3.21,450.0,9,12,40
3.4,450.0,9,12,41
3.3,450.0,9,12,42
3.4,450.0,9,12,43
3.41,450.0,9,12,44
3.38,450.0,9,13,45
3.24,450.0,9,13,46
3.26,450.0,9,13,47
3.34,450.0,9,13,48
3.35,450.0,9,13,49
3.57,450.0,9,13,50
3.28,450.0,9,13,51
3.45,450.0,9,13,52
3.34,450.0,9,13,53
3.4,450.0,9,13,54
3.46,450.0,9,13,55
3.3,450.0,9,14,45
3.08,450.0,9,14,46
3.09,450.0,9,14,47
3.07,450.0,9,14,48
3.08,450.0,9,14,49
3.61,450.0,9,14,50
3.23,450.0,9,14,51
3.27,450.0,9,14,52
3.22,450.0,9,14,53
3.35,450.0,9,14,54
3.35,450.0,9,14,55
3.4,450.0,9,15,45
3.7,450.0,9,15,46
3.54,450.0,9,15,47
3.52,450.0,9,15,48
3.64,450.0,9,15,49
3.57,450.0,9,15,50
3.29,450.0,9,15,51
3.44,450.0,9,15,52
3.35,450.0,9,15,53
3.33,450.0,9,15,54
3.42,450.0,9,15,55
3.46,450.0,9,16,56
3.36,450.0,9,16,57
3.8,450.0,9,16,58
3.69,450.0,9,16,59
3.9,450.0,9,16,60
3.69,450.0,9,16,61
3.33,450.0,9,16,62
3.5,450.0,9,16,63
3.36,450.0,9,16,64
3.4,450.0,9,16,65
3.53,450.0,9,16,66
3.44,450.0,9,17,56
3.92,450.0,9,17,57
3.76,450.0,9,17,58
3.7,450.0,9,17,59
3.76,450.0,9,17,60
3.58,450.0,9,17,61
3.37,450.0,9,17,62
3.35,450.0,9,17,63
3.3,450.0,9,17,64
3.35,450.0,9,17,65
3.46,450.0,9,17,66
3.37,450.0,9,18,56
3.79,450.0,9,18,57
3.52,450.0,9,18,58
3.6,450.0,9,18,59
3.6,450.0,9,18,60
3.6,450.0,9,18,61
3.28,450.0,9,18,62
3.26,450.0,9,18,63
3.2,450.0,9,18,64
3.3,450.0,9,18,65
3.37,450.0,9,18,66
3.52,450.0,9,19,67
3.66,450.0,9,19,68
3.58,450.0,9,19,69
3.57,450.0,9,19,70
3.68,450.0,9,19,71
3.89,450.0,9,19,72
3.47,450.0,9,19,73
3.26,450.0,9,19,74
3.29,450.0,9,19,75
3.38,450.0,9,19,76
3.44,450.0,9,19,77
3.42,450.0,9,20,67
3.45,450.0,9,20,68
3.51,450.0,9,20,69
3.5,450.0,9,20,70
3.55,450.0,9,20,71
3.63,450.0,9,20,72
3.36,450.0,9,20,73
3.43,450.0,9,20,74
3.32,450.0,9,20,75
3.37,450.0,9,20,76
3.29,450.0,9,20,77
3.44,450.0,9,21,67
3.62,450.0,9,21,68
3.69,450.0,9,21,69
3.69,450.0,9,21,70
3.72,450.0,9,21,71
3.6,450.0,9,21,72
3.36,450.0,9,21,73
3.44,450.0,9,21,74
3.31,450.0,9,21,75
3.35,450.0,9,21,76
3.37,450.0,9,21,77
3.42,450.0,9,22,78
3.23,450.0,9,22,79
3.38,450.0,9,22,80
3.45,450.0,9,22,81
3.44,450.0,9,22,82
3.63,450.0,9,22,83
3.27,450.0,9,22,84
3.56,450.0,9,22,85
3.42,450.0,9,22,86
3.47,450.0,9,22,87
3.57,450.0,9,22,88
3.23,450.0,9,23,78
3.16,450.0,9,23,79
3.15,450.0,9,23,80
3.15,450.0,9,23,81
3.2,450.0,9,23,82
3.61,450.0,9,23,83
3.11,450.0,9,23,84
3.26,450.0,9,23,85
3.15,450.0,9,23,86
3.16,450.0,9,23,87
3.2,450.0,9,23,88
3.07,450.0,9,24,78
3.1,450.0,9,24,79
3.06,450.0,9,24,80
3.0,450.0,9,24,81
3.05,450.0,9,24,82
3.57,450.0,9,24,83
2.88,450.0,9,24,84
3.24,450.0,9,24,85
3.07,450.0,9,24,86
3.1,450.0,9,24,87
3.15,450.0,9,24,88
3.11,450.0,9,25,89
3.24,450.0,9,25,90
3.17,450.0,9,25,91
3.14,450.0,9,25,92
3.27,450.0,9,25,93
3.61,450.0,9,25,94
2.85,450.0,9,25,95
3.26,450.0,9,25,96
3.13,450.0,9,25,97
3.17,450.0,9,25,98
3.23,450.0,9,25,99
3.11,450.0,9,26,89
2.97,450.0,9,26,90
2.9,450.0,9,26,91
2.91,450.0,9,26,92
2.9,450.0,9,26,93
3.41,450.0,9,26,94
2.98,450.0,9,26,95
3.26,450.0,9,26,96
3.07,450.0,9,26,97
3.18,450.0,9,26,98
3.19,450.0,9,26,99
3.16,450.0,9,27,89
3.03,450.0,9,27,90
2.99,450.0,9,27,91
3.02,450.0,9,27,92
3.07,450.0,9,27,93
3.37,450.0,9,27,94
3.05,450.0,9,27,95
3.32,450.0,9,27,96
3.13,450.0,9,27,97
3.23,450.0,9,27,98
3.19,450.0,9,27,99
3.28,450.0,9,28,100
3.36,450.0,9,28,101
3.29,450.0,9,28,102
3.37,450.0,9,28,103
3.32,450.0,9,28,104
3.46,450.0,9,28,105
3.12,450.0,9,28,106
3.49,450.0,9,28,107
3.28,450.0,9,28,108
3.34,450.0,9,28,109
3.38,450.0,9,28,110
3.19,450.0,9,29,100
3.17,450.0,9,29,101
3.18,450.0,9,29,102
3.22,450.0,9,29,103
3.18,450.0,9,29,104
3.37,450.0,9,29,105
3.04,450.0,9,29,106
3.42,450.0,9,29,107
3.25,450.0,9,29,108
3.3,450.0,9,29,109
3.3,450.0,9,29,110
3.18,450.0,9,30,100
3.23,450.0,9,30,101
3.26,450.0,9,30,102
3.25,450.0,9,30,103
3.24,450.0,9,30,104
3.3,450.0,9,30,105
3.06,450.0,9,30,106
3.33,450.0,9,30,107
3.2,450.0,9,30,108
3.25,450.0,9,30,109
3.22,450.0,9,30,110
3.37,450.0,9,31,111
3.44,450.0,9,31,112
3.4,450.0,9,31,113
3.32,450.0,9,31,114
3.35,450.0,9,31,115
3.62,450.0,9,31,116
3.24,450.0,9,31,117
3.48,450.0,9,31,118
3.38,450.0,9,31,119
3.45,450.0,9,31,120
3.43,450.0,9,31,121
3.35,450.0,9,32,111
3.22,450.0,9,32,112
3.3,450.0,9,32,113
3.19,450.0,9,32,114
3.23,450.0,9,32,115
3.44,450.0,9,32,116
3.24,450.0,9,32,117
3.59,450.0,9,32,118
3.46,450.0,9,32,119
3.48,450.0,9,32,120
3.48,450.0,9,32,121
3.19,450.0,9,33,111
2.98,450.0,9,33,112
3.04,450.0,9,33,113
3.03,450.0,9,33,114
3.01,450.0,9,33,115
3.43,450.0,9,33,116
3.04,450.0,9,33,117
3.53,450.0,9,33,118
3.35,450.0,9,33,119
3.36,450.0,9,33,120
3.32,450.0,9,33,121
3.29,450.0,9,34,122
3.16,450.0,9,34,123
3.2,450.0,9,34,124
3.18,450.0,9,34,125
3.2,450.0,9,34,126
3.51,450.0,9,34,127
3.17,450.0,9,34,128
3.45,450.0,9,34,129
3.3,450.0,9,34,130
3.36,450.0,9,34,131
3.34,450.0,9,34,132
2.99,450.0,9,35,122
2.61,450.0,9,35,123
2.65,450.0,9,35,124
2.56,450.0,9,35,125
2.59,450.0,9,35,126
3.28,450.0,9,35,127
2.89,450.0,9,35,128
3.32,450.0,9,35,129
3.18,450.0,9,35,130
3.25,450.0,9,35,131
3.12,450.0,9,35,132
3.15,450.0,9,36,122
3.08,450.0,9,36,123
2.93,450.0,9,36,124
3.0,450.0,9,36,125
3.0,450.0,9,36,126
3.51,450.0,9,36,127
3.01,450.0,9,36,128
3.27,450.0,9,36,129
3.2,450.0,9,36,130
3.28,450.0,9,36,131
3.15,450.0,9,36,132
3.27,450.0,9,37,133
3.25,450.0,9,37,134
2.88,450.0,9,37,135
3.16,450.0,9,37,136
3.24,450.0,9,37,137
3.42,450.0,9,37,138
3.13,450.0,9,37,139
3.48,450.0,9,37,140
3.41,450.0,9,37,141
3.42,450.0,9,37,142
3.36,450.0,9,37,143
3.08,450.0,9,38,133
2.96,450.0,9,38,134
2.68,450.0,9,38,135
2.87,450.0,9,38,136
2.92,450.0,9,38,137
3.3,450.0,9,38,138
2.94,450.0,9,38,139
3.27,450.0,9,38,140
3.21,450.0,9,38,141
3.27,450.0,9,38,142
3.16,450.0,9,38,143
3.18,450.0,9,39,133
3.04,450.0,9,39,134
3.07,450.0,9,39,135
2.98,450.0,9,39,136
3.05,450.0,9,39,137
3.51,450.0,9,39,138
3.0,450.0,9,39,139
3.4,450.0,9,39,140
3.26,450.0,9,39,141
3.36,450.0,9,39,142
3.32,450.0,9,39,143
3.36,450.0,9,40,144
3.17,450.0,9,40,145
3.12,450.0,9,40,146
3.15,450.0,9,40,147
3.14,450.0,9,40,148
3.6,450.0,9,40,149
3.21,450.0,9,40,150
3.55,450.0,9,40,151
3.41,450.0,9,40,152
3.47,450.0,9,40,153
3.51,450.0,9,40,154
3.24,450.0,9,41,144
2.87,450.0,9,41,145
2.97,450.0,9,41,146
2.96,450.0,9,41,147
2.99,450.0,9,41,148
3.48,450.0,9,41,149
3.13,450.0,9,41,150
3.44,450.0,9,41,151
3.28,450.0,9,41,152
3.35,450.0,9,41,153
3.31,450.0,9,41,154
3.33,450.0,9,42,144
3.1,450.0,9,42,145
3.12,450.0,9,42,146
3.14,450.0,9,42,147
3.18,450.0,9,42,148
3.59,450.0,9,42,149
3.24,450.0,9,42,150
3.53,450.0,9,42,151
3.37,450.0,9,42,152
3.5,450.0,9,42,153
3.37,450.0,9,42,154
3.36,450.0,9,43,155
3.19,450.0,9,43,156
3.08,450.0,9,43,157
3.15,450.0,9,43,158
3.21,450.0,9,43,159
3.68,450.0,9,43,160
3.24,450.0,9,43,161
3.59,450.0,9,43,162
3.4,450.0,9,43,163
3.51,450.0,9,43,164
3.45,450.0,9,43,165
3.38,450.0,9,44,155
3.36,450.0,9,44,156
3.15,450.0,9,44,157
3.24,450.0,9,44,158
3.27,450.0,9,44,159
3.54,450.0,9,44,160
3.24,450.0,9,44,161
3.67,450.0,9,44,162
3.43,450.0,9,44,163
3.56,450.0,9,44,164
3.52,450.0,9,44,165
3.25,450.0,9,45,155
4.05,450.0,9,45,156
3.18,450.0,9,45,157
3.19,450.0,9,45,158
3.18,450.0,9,45,159
3.55,450.0,9,45,160
3.1,450.0,9,45,161
3.41,450.0,9,45,162
3.18,450.0,9,45,163
3.33,450.0,9,45,164
3.26,450.0,9,45,165
3.24,450.0,9,46,166
4.12,450.0,9,46,167
3.19,450.0,9,46,168
3.17,450.0,9,46,169
3.18,450.0,9,46,170
3.52,450.0,9,46,171
3.1,450.0,9,46,172
3.37,450.0,9,46,173
3.19,450.0,9,46,174
3.32,450.0,9,46,175
3.27,450.0,9,46,176
3.26,450.0,9,47,166
3.43,450.0,9,47,167
3.14,450.0,9,47,168
3.07,450.0,9,47,169
3.09,450.0,9,47,170
